City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
359,Maues,BR,-3.3836,-57.7186,307.6,44,92,0.75,Clouds
360,Qasigiannguit,GL,68.8193,-51.1922,266.29,78,100,1.95,Clouds
361,Marsh Harbour,BS,26.5412,-77.0636,299.26,78,97,3.26,Clouds
362,Mayo,US,38.8876,-76.5119,286.21,71,0,7.72,Clear
363,Hofn,IS,64.2539,-15.2082,276.16,93,75,2.57,Mist
364,Praya,CV,14.9215,-23.5087,301.45,47,40,9.77,Clouds
365,Riohacha,CO,11.5444,-72.9072,299.86,81,100,4.88,Clouds
366,Leningradskiy,RU,69.3833,178.4167,253.84,88,87,2.05,Clouds
367,Gympie,AU,-26.1898,152.665,294.2,99,100,1.39,Clouds
368,Atar,MR,20.5169,-13.0499,303.22,13,0,5.61,Clear
369,Meyrin,CH,46.2342,6.0803,282.51,76,75,3.6,Clouds
370,Jalu,LY,29.0331,21.5482,289.45,60,99,1.83,Clouds
371,Baherden,TM,38.4362,57.4316,288.31,57,67,2.5,Clouds
372,Vikarabad,IN,17.3333,77.9,295.16,54,34,3.89,Clouds
373,Half Moon Bay,US,37.4636,-122.4286,285.28,87,0,6.17,Clear
374,Inyonga,TZ,-6.7167,32.0667,298.48,57,98,0.33,Clouds
375,Rorvik,NO,64.8621,11.2373,279.21,61,75,6.17,Clouds
376,Medina Del Campo,ES,41.3124,-4.9141,284.1,53,7,6.11,Clear
377,Artyom,AZ,40.4723,50.333,284.23,75,77,9.58,Clouds
378,Caldwell,US,43.6629,-116.6874,273.19,96,100,2.57,Clouds
379,Iisaku,EE,59.1014,27.3081,269.84,92,92,3.19,Clouds
380,Hearst,CA,49.6835,-83.6665,267.66,80,100,1.17,Clouds
381,Mabaruma,GY,8.2,-59.7833,299.46,84,98,1.08,Clouds
382,Norman Wells,CA,65.282,-126.8329,249.99,97,100,2.04,Clouds
383,Clonakilty,IE,51.6231,-8.8706,283.71,81,14,4.63,Clouds
384,Camacha,PT,33.0833,-16.3333,292.83,68,40,6.17,Clouds
385,Lamu,KE,-2.2717,40.902,302.27,69,47,4.39,Clouds
386,Sur,OM,22.5667,59.5289,299.0,59,85,1.44,Clouds
387,Fortuna,US,40.5982,-124.1573,281.44,96,100,2.06,Clouds
388,Taonan,CN,45.3333,122.7833,263.67,92,100,2.92,Snow
389,Punta Alta,AR,-38.8759,-62.0736,303.74,37,100,3.87,Clouds
390,Pareora,NZ,-44.4871,171.2132,287.14,97,100,1.38,Rain
391,Beipiao,CN,41.7919,120.7792,270.61,38,59,6.64,Clouds
392,Kondoa,TZ,-4.9,35.7833,300.98,31,10,4.64,Clear
393,Strezhevoy,RU,60.7333,77.5889,248.52,98,23,2.38,Clouds
394,Vila,PT,42.0304,-8.1588,281.32,80,94,2.89,Clouds
395,Dhidhdhoo,MV,6.8833,73.1,300.69,68,9,1.55,Clear
396,Havoysund,NO,70.9963,24.6622,274.28,84,56,4.02,Clouds
397,Buin,CL,-33.7333,-70.75,298.94,40,0,2.97,Clear
398,Kwinana,AU,-32.25,115.7667,294.16,66,0,4.02,Clear
399,Praia Da Vitoria,PT,38.7333,-27.0667,293.57,93,100,12.78,Clouds
400,Filadelfia,US,39.9523,-75.1638,286.05,77,100,8.75,Clouds
401,Tayu,ID,-6.5397,111.0518,298.69,87,100,3.05,Rain
402,Shenjiamen,CN,29.9576,122.298,292.27,94,64,3.53,Clouds
403,Arman,RU,59.7,150.1667,259.53,85,100,7.28,Clouds
404,Grand Gaube,MU,-20.0064,57.6608,298.36,68,100,3.13,Clouds
405,Trelew,AR,-43.249,-65.3051,298.56,54,100,9.49,Rain
406,Nevsehir,TR,38.9167,34.6667,280.71,76,75,2.57,Clouds
407,Yablochnyy,RU,47.1661,142.0661,268.91,86,100,2.22,Clouds
408,Chapais,CA,49.7834,-74.8492,261.38,96,82,3.1,Clouds
409,San Vicente De Canete,PE,-13.0751,-76.3835,294.08,77,98,2.3,Clouds
410,Tigzirt,DZ,36.8886,4.1198,288.84,73,40,10.45,Rain
411,Alofi,NU,-19.0595,-169.9187,297.09,83,40,3.6,Clouds
412,Port Blair,IN,11.6667,92.75,300.17,83,20,0.0,Mist
413,Coolum Beach,AU,-26.5333,153.1,296.54,96,100,0.45,Clouds
414,Mana,GF,5.6592,-53.7767,299.06,88,100,3.43,Clouds
415,Charters Towers,AU,-20.1,146.2667,295.57,94,100,6.14,Rain
416,Tombouctou,ML,20.0,-3.0,300.26,12,100,4.32,Clouds
417,Mogadishu,SO,2.0371,45.3438,300.62,71,56,5.67,Clouds
418,Pisco,PE,-13.7,-76.2167,295.18,73,100,3.09,Clouds
419,Morro Bay,US,35.3658,-120.8499,283.23,27,100,0.45,Clouds
420,Hambantota,LK,6.1241,81.1185,300.34,89,20,0.51,Clouds
421,Yeniseysk,RU,58.4497,92.1703,254.98,94,100,3.07,Clouds
422,Yatou,CN,37.15,122.3833,282.31,84,100,10.01,Rain
423,Shingu,JP,33.7333,135.9833,290.34,91,100,3.54,Clouds
424,Kloulklubed,PW,7.0419,134.2556,299.43,77,76,7.81,Clouds
425,Fuerte Olimpo,PY,-21.0415,-57.8738,308.42,31,0,1.81,Clear
426,Kropachevo,RU,55.0112,57.9896,256.66,91,20,0.78,Clouds
427,Celestun,MX,20.8667,-90.4,298.9,82,43,4.05,Clouds
428,Komsomolskiy,UZ,40.4272,71.7189,277.55,93,100,1.03,Fog
429,Los Llanos De Aridane,ES,28.6585,-17.9182,295.01,64,20,6.17,Clouds
430,Adelanto,US,34.5828,-117.4092,284.13,55,100,4.55,Clouds
431,Beringovskiy,RU,63.05,179.3167,270.6,95,100,12.06,Snow
432,Ningbo,CN,29.8782,121.5495,291.6,97,69,1.25,Clouds
433,Biloela,AU,-24.4167,150.5,295.25,82,100,2.78,Clouds
434,Bima,ID,-8.4667,118.7167,298.57,92,100,1.21,Clouds
435,Klaksvik,FO,62.2266,-6.589,282.66,90,4,5.68,Clear
436,Brattleboro,US,42.8509,-72.5579,281.78,82,100,1.79,Clouds
437,Turayf,SA,31.6725,38.6637,292.43,45,99,6.73,Clouds
438,Ilulissat,GL,69.2167,-51.1,266.16,63,40,2.06,Clouds
439,Olinda,BR,-8.0089,-34.8553,302.0,65,40,5.14,Clouds
440,Denpasar,ID,-8.65,115.2167,297.99,94,75,0.51,Rain
441,Polunochnoye,RU,60.8697,60.4153,256.05,97,100,1.1,Clouds
442,Tuy Hoa,VN,13.0833,109.3,297.94,90,3,1.03,Clear
443,Fort Smith,US,35.3859,-94.3986,277.69,98,100,0.0,Fog
444,Nova Soure,BR,-11.2333,-38.4833,305.25,44,39,2.96,Clouds
445,Lerwick,GB,60.1545,-1.1494,283.15,84,0,5.16,Clear
446,Labuan,MY,5.2767,115.2417,301.54,73,10,1.71,Clear
447,Castelnaudary,FR,43.3183,1.9545,285.67,83,100,0.89,Clouds
448,Copperas Cove,US,31.1241,-97.9031,280.13,94,0,2.06,Mist
449,Port Lincoln,AU,-34.7333,135.8667,286.81,78,6,4.74,Clear
450,Libohove,AL,40.0311,20.2631,285.01,59,27,1.51,Clouds
451,Harper,LR,4.375,-7.7169,301.18,68,95,4.12,Rain
452,Matara,LK,5.9485,80.5353,299.0,80,100,1.02,Clouds
453,Lisakovsk,KZ,52.5369,62.4936,260.1,86,100,3.33,Clouds
454,Chicama,PE,-7.8447,-79.1469,291.45,76,91,1.98,Clouds
455,Dukat,RU,62.55,155.55,254.3,98,100,2.91,Snow
456,Amahai,ID,-3.3333,128.9167,299.72,84,100,1.86,Clouds
457,Humaita,BR,-7.5061,-63.0208,300.29,74,97,1.71,Rain
458,Morozovsk,RU,48.3539,41.8261,274.05,49,99,5.22,Clouds
459,Mongoumba,CF,3.6415,18.5936,303.86,52,64,0.72,Clouds
460,Port Hedland,AU,-20.3167,118.5667,299.18,89,40,5.14,Clouds
461,Preobrazheniye,RU,42.9019,133.9064,276.82,95,100,7.01,Clouds
462,Bengkulu,ID,-3.8004,102.2655,298.5,84,100,1.65,Clouds
463,Uruacu,BR,-14.5247,-49.1408,300.98,61,16,3.06,Clouds
464,Yumen,CN,40.2833,97.2,257.8,46,100,6.07,Clouds
465,Levelland,US,33.5873,-102.378,278.68,47,0,5.35,Clear
466,Rozsypne,UA,48.1497,38.5762,274.9,65,89,5.17,Clouds
467,Seoul,KR,37.5683,126.9778,287.91,97,100,1.54,Rain
468,King City,US,36.2127,-121.126,280.32,64,53,2.6,Clouds
469,Shyroke,UA,47.6917,33.2571,278.5,88,100,4.01,Clouds
470,Vikulovo,RU,56.8167,70.6107,249.56,90,33,3.03,Clouds
471,Keetmanshoop,NA,-26.5833,18.1333,309.82,10,3,0.82,Clear
472,Sola,VU,-13.8833,167.55,301.1,74,71,5.32,Clouds
473,Beaverlodge,CA,55.2166,-119.4361,258.52,86,100,5.64,Clouds
474,Kahului,US,20.8947,-156.47,295.84,90,100,1.34,Rain
475,San Felipe,VE,10.3399,-68.7425,297.76,86,100,1.85,Clouds
476,Orlik,RU,52.5178,99.825,245.19,93,100,2.0,Clouds
477,Mancio Lima,BR,-7.6142,-72.8958,300.21,71,98,0.86,Clouds
478,Angoche,MZ,-16.2325,39.9086,301.83,70,28,8.72,Clouds
479,Lodja,CD,-3.4833,23.4333,296.23,92,100,1.07,Rain
480,Smidovich,RU,48.6,133.8167,262.78,83,100,2.8,Clouds
481,Khatanga,RU,71.9667,102.5,244.52,100,100,1.08,Clouds
482,Lunderskov,DK,55.4837,9.2992,279.35,87,75,6.69,Rain
483,Gravelbourg,CA,49.8834,-106.5512,264.97,89,100,11.04,Snow
484,Merauke,ID,-8.4667,140.3333,300.26,82,100,2.83,Clouds
485,Clyde River,CA,70.4692,-68.5914,245.04,96,30,2.58,Clouds
486,Praia,CV,14.9215,-23.5087,301.45,47,40,9.77,Clouds
487,Caravelas,BR,-17.7125,-39.2481,301.01,71,100,2.63,Clouds
488,Americus,US,32.0724,-84.2327,285.22,87,40,2.57,Mist
489,Hobbs,US,32.7026,-103.136,278.18,66,0,4.12,Clear
490,Vydrino,RU,51.485,104.8461,258.08,78,100,5.86,Snow
491,Ciomas,ID,-7.1527,108.2879,293.45,97,100,1.45,Clouds
492,Orgtrud,RU,56.1832,40.6149,262.82,97,88,2.7,Clouds
493,Redmond,US,47.674,-122.1215,278.07,89,99,0.45,Clouds
494,Baghdad,IQ,33.3406,44.4009,293.55,30,100,2.57,Clouds
495,Jiangyou,CN,31.7667,104.7167,286.59,59,98,0.62,Clouds
496,Cochrane,CA,51.1834,-114.4687,260.32,64,100,8.03,Clouds
497,Arcata,US,40.8665,-124.0828,281.59,94,100,2.06,Clouds
498,Tongling,CN,30.95,117.7833,285.05,89,100,5.23,Clouds
499,Zhicheng,CN,30.2956,111.5047,285.91,75,100,3.6,Clouds
500,Naryan-Mar,RU,67.6713,53.087,263.68,93,100,4.79,Clouds
501,Cascais,PT,38.6979,-9.4215,291.21,69,40,8.05,Clouds
502,Balkanabat,TM,39.5108,54.3671,285.92,65,9,2.84,Clear
503,Agirish,RU,61.9247,63.0231,256.74,91,95,1.89,Clouds
504,Launceston,AU,-41.45,147.1667,284.05,80,100,2.57,Clouds
505,Gwadar,PK,25.1216,62.3254,298.96,53,100,2.86,Clouds
506,Ukiah,US,39.1502,-123.2078,283.11,93,0,0.0,Clear
507,Sorland,NO,67.667,12.6934,281.07,76,0,8.75,Clear
508,Caluquembe,AO,-13.7833,14.6833,295.93,64,95,2.25,Rain
509,Bosaso,SO,11.2842,49.1816,299.69,66,46,5.23,Clouds
510,Dobryatino,RU,55.5055,41.3195,264.01,96,64,2.85,Clouds
511,Ladario,BR,-19.0047,-57.6017,306.31,43,40,3.09,Clouds
512,Machakos,KE,-1.5167,37.2667,298.12,71,100,3.49,Rain
513,Lorengau,PG,-2.0226,147.2712,301.03,72,97,2.74,Clouds
514,Malanje,AO,-9.5402,16.341,294.86,87,100,1.37,Rain
515,La Sarre,CA,48.8002,-79.1996,266.0,92,100,2.62,Clouds
516,Ambulu,ID,-8.345,113.6058,297.53,93,100,0.82,Rain
517,Deer Lake,CA,49.1667,-57.4316,274.07,100,100,2.57,Rain
518,Santiago De Cuba,CU,20.0247,-75.8219,300.21,69,20,2.57,Clouds
519,Elizabeth City,US,36.2946,-76.2511,288.18,70,0,6.17,Clear
520,Porumbacu De Jos,RO,45.75,24.45,279.45,73,75,1.36,Clouds
521,Evanston,US,42.0411,-87.6901,274.24,90,75,0.0,Clouds
522,Clocolan,ZA,-28.9137,27.5656,295.13,42,74,1.4,Clouds
523,Ketchikan,US,55.3422,-131.6461,268.41,86,0,1.54,Clear
524,Nuuk,GL,64.1835,-51.7216,274.75,55,75,4.02,Clouds
525,Kedrovyy,RU,56.1667,91.8167,252.52,94,100,4.16,Clouds
526,La Ronge,CA,55.1001,-105.2842,265.84,83,100,5.51,Clouds
527,Vilhena,BR,-12.7406,-60.1458,302.96,39,100,1.54,Clouds
528,Plouzane,FR,48.3833,-4.6167,286.25,73,75,7.2,Clouds
529,Ghanzi,BW,-21.5667,21.7833,305.55,23,4,3.74,Clear
530,Morki,RU,56.4303,48.9947,260.2,97,54,1.72,Clouds
531,Havelock,US,34.8791,-76.9013,289.79,72,0,5.66,Clear
532,Mayumba,GA,-3.432,10.6554,298.48,82,99,2.71,Clouds
533,Nosy Varika,MG,-20.5833,48.5333,299.27,64,1,6.25,Clear
534,Thoen,TH,17.6129,99.2161,296.97,96,100,0.64,Clouds
535,Aksu,CN,41.1231,80.2644,269.43,26,68,3.54,Clouds
536,Walvis Bay,NA,-22.9575,14.5053,293.2,63,0,5.27,Clear
537,Lanzhou,CN,36.0564,103.7922,270.22,47,0,2.42,Clear
538,Bira,RU,49.0,132.4667,262.57,91,100,0.8,Snow
539,Marau,BR,-28.4492,-52.2,297.69,46,100,3.97,Clouds
540,Kotaparh,IN,19.15,82.35,289.58,43,6,3.04,Clear
541,Kalmunai,LK,7.4167,81.8167,299.2,74,76,4.28,Clouds
542,Rabo De Peixe,PT,37.8,-25.5833,292.88,88,40,5.66,Rain
543,Namibe,AO,-15.1961,12.1522,297.02,74,88,5.17,Clouds
544,Yarega,RU,63.4354,53.5765,259.77,96,86,2.44,Clouds
545,Caraballeda,VE,10.6112,-66.8522,301.19,79,40,1.54,Clouds
546,Orem,US,40.2969,-111.6946,278.33,51,100,3.79,Clouds
547,Manaure,CO,11.7751,-72.4445,300.79,72,100,5.81,Clouds
548,Maracai,BR,-22.6106,-50.6672,300.22,52,43,4.86,Clouds
549,Srandakan,ID,-7.9386,110.2506,298.44,86,100,0.36,Clouds
550,Nemuro,JP,43.3236,145.575,278.14,67,100,2.56,Clouds
551,Margate,GB,51.3813,1.3862,284.76,87,100,2.24,Clouds
552,Bubaque,GW,11.2833,-15.8333,299.59,45,73,0.77,Clouds
553,Jalalabad,AF,34.4265,70.4515,290.92,27,0,0.6,Clear
554,Sungairaya,ID,0.7,108.9,300.09,78,100,1.28,Clouds
555,Shirpur,IN,21.35,74.8833,298.47,28,1,2.95,Clear
556,Alice Springs,AU,-23.7,133.8833,293.9,49,100,1.54,Clouds
557,Lumby,CA,50.2498,-118.969,266.03,80,94,1.57,Clouds
558,Gazanjyk,TM,39.2446,55.5154,287.07,59,100,2.8,Clouds
559,Fort Nelson,CA,58.8053,-122.7002,255.9,84,80,0.89,Clouds
560,Polson,US,47.6936,-114.1632,261.18,91,26,0.29,Clouds
561,Hobyo,SO,5.3505,48.5268,300.79,65,90,8.02,Clouds
562,Staryy Krym,UA,45.0333,35.1,280.04,82,100,3.56,Clouds
563,Kapit,MY,2.0167,112.9333,296.93,98,100,0.46,Clouds
564,Bazarnyy Karabulak,RU,52.2683,46.4144,266.28,83,10,4.77,Clear
565,Blagoyevo,RU,63.3667,47.9167,264.38,94,100,2.74,Clouds
566,Itoman,JP,26.1247,127.6694,296.36,94,20,5.14,Clouds
567,Itarema,BR,-2.9248,-39.9167,302.95,57,96,5.66,Clouds
568,Nouadhibou,MR,20.931,-17.0347,296.77,54,0,4.2,Clear
569,Kasempa,ZM,-13.4584,25.8338,292.83,77,100,2.24,Clouds
570,Bull Savanna,JM,17.8868,-77.5902,299.07,68,8,1.54,Clear
571,Mufumbwe,ZM,-13.6833,24.8,296.07,64,64,2.09,Clouds
572,Saint-Louis,SN,16.3333,-15.0,306.95,9,0,5.66,Clear
573,Kamenka,RU,51.3223,42.7678,270.88,54,99,5.0,Clouds
574,Fort-Shevchenko,KZ,44.5086,50.263,278.67,67,94,6.24,Clouds
575,Neepawa,CA,50.2289,-99.4664,273.02,89,100,6.0,Clouds
576,Saint-Pierre,RE,-21.3393,55.4781,299.97,65,75,2.57,Clouds
577,Banda Aceh,ID,5.5577,95.3222,300.42,78,95,1.97,Clouds
578,Liverpool,GB,53.4106,-2.9779,283.61,88,75,3.6,Clouds
579,Anchorage,US,61.2181,-149.9003,261.17,83,0,4.47,Clear
580,Devils Lake,US,48.1128,-98.8651,272.56,86,100,5.66,Clouds
581,Puerto Carreno,CO,6.189,-67.4859,297.42,91,100,1.55,Clouds
582,Santander,ES,43.4647,-3.8044,286.77,74,75,7.72,Rain
583,Selenginsk,RU,52.0064,106.8647,251.38,96,100,4.01,Snow
584,Davila,PH,18.4726,120.5763,300.24,76,5,1.72,Clear
585,Stephenville,US,32.2207,-98.2023,278.6,92,0,2.06,Clear
586,Pandan,PH,14.0453,124.1694,299.77,88,90,4.04,Clouds
587,Cruzeiro Do Sul,BR,-29.5128,-51.9853,301.22,60,0,3.63,Clear
588,Sangar,RU,63.9242,127.4739,232.93,99,91,1.0,Clouds
589,Puerto Ayacucho,VE,5.6639,-67.6236,296.72,95,100,0.64,Clouds
590,Aden,YE,12.7794,45.0367,299.83,68,44,5.14,Clouds
591,Tutoia,BR,-2.7619,-42.2744,302.12,64,97,5.56,Clouds
592,Ust-Nera,RU,64.5667,143.2,246.17,98,100,1.5,Clouds
593,Lipin Bor,RU,60.2622,37.9763,264.63,94,100,2.96,Clouds
594,Kyra,RU,49.5776,111.9753,247.7,73,100,4.52,Clouds
595,Bitung,ID,1.4451,125.1824,298.62,85,100,2.87,Clouds
596,Ocean City,US,39.2776,-74.5746,287.29,78,89,2.68,Clouds
597,Vitim,RU,59.4511,112.5578,249.22,92,100,4.2,Clouds
598,Manokwari,ID,-0.8667,134.0833,299.13,83,96,2.99,Rain
599,Teguise,ES,29.0605,-13.564,294.27,73,20,9.77,Clouds
600,Bouca,CF,6.5105,18.2733,307.78,20,92,0.87,Clouds
601,Sirjan,IR,29.452,55.6814,288.77,20,0,0.5,Clear
602,Kamaishi,JP,39.2667,141.8833,284.4,82,100,3.55,Clouds
603,Padang,ID,-0.9492,100.3543,299.18,85,100,1.45,Rain
604,Providencia,MX,28.7167,-111.5833,286.65,40,30,0.52,Clouds
605,Seybaplaya,MX,19.65,-90.6667,296.85,82,39,3.41,Clouds
606,Shelton,US,41.3165,-73.0932,285.94,71,75,6.17,Clouds
607,Isabela,PH,6.7085,121.9711,299.64,82,55,0.79,Clouds
608,Pemangkat,ID,1.1667,108.9667,300.4,75,100,1.16,Clouds
609,Tatarsk,RU,55.219,75.9828,249.94,91,65,2.42,Clouds
610,Ucluelet,CA,48.9329,-125.5528,273.2,92,9,2.42,Clear
611,Pozo Colorado,PY,-23.4923,-58.7972,306.9,38,0,1.87,Clear
612,Innisfail,AU,-17.5333,146.0333,297.23,92,100,0.64,Rain
613,Rio Gallegos,AR,-51.6226,-69.2181,293.18,40,75,1.03,Clouds
614,Algeciras,ES,36.1333,-5.4505,291.97,42,0,6.69,Clear
615,Valparaiso,CL,-33.0393,-71.6273,291.48,92,100,3.09,Mist
616,Port Macquarie,AU,-31.4333,152.9167,291.98,92,46,2.08,Clouds
617,Canutama,BR,-6.5339,-64.3831,301.37,70,97,1.28,Clouds
618,Sabla,NG,12.7525,4.7077,306.52,11,78,1.9,Clouds
619,Taoudenni,ML,22.6783,-3.9836,298.84,11,97,7.65,Clouds
620,Santa Cecilia,BR,-26.9608,-50.4269,291.1,70,98,3.23,Clouds
621,Manicore,BR,-5.8092,-61.3003,305.19,52,94,1.81,Clouds
622,Ohara,JP,35.25,140.3833,290.95,68,83,7.8,Clouds
623,Progreso,MX,21.2833,-89.6667,297.65,83,100,3.25,Clouds
624,Antofagasta,CL,-23.65,-70.4,291.75,69,15,3.26,Clouds
625,Pishin,PK,30.5803,66.9961,285.76,23,0,0.42,Clear
626,Fasa,IR,28.9383,53.6482,290.87,27,0,1.29,Clear
627,Richards Bay,ZA,-28.783,32.0377,295.99,59,60,4.3,Clouds
628,Dali,CN,25.7,100.1833,282.64,70,0,2.38,Clear
629,Doka,SD,13.5167,35.7667,307.9,19,100,2.34,Clouds
630,Darnah,LY,32.767,22.6367,291.47,54,7,3.18,Clear
631,Saint-Francois,FR,46.4154,3.9054,282.84,81,75,2.57,Clouds
632,Thinadhoo,MV,0.5333,72.9333,300.43,76,84,3.02,Clouds
633,Hella,NO,67.2,14.4333,278.08,67,0,9.77,Clear
634,Koupela,BF,12.1794,-0.3517,306.69,11,75,2.01,Clouds
635,Kortkeros,RU,61.8106,51.5806,266.15,97,100,1.72,Clouds
636,Neiafu,TO,-18.65,-173.9833,299.53,83,40,2.06,Clouds
637,Neka,IR,36.6508,53.299,286.91,84,99,3.11,Clouds
638,Lubango,AO,-14.9172,13.4925,296.4,56,100,3.95,Rain
639,Seymchan,RU,62.8833,152.4333,245.91,98,100,4.16,Snow
640,Santa Cruz Cabralia,BR,-16.2781,-39.0247,301.28,74,100,3.6,Clouds
641,Yurga,RU,55.7231,84.8861,252.06,91,100,3.23,Clouds
642,Kaseda,JP,31.4167,130.3167,294.3,84,100,10.23,Rain
643,Bolgatanga,GH,10.7856,-0.8514,309.46,12,51,1.61,Clouds
644,Honolulu,US,21.3069,-157.8583,297.05,87,75,2.68,Clouds
645,Bukachacha,RU,52.9833,116.9167,250.0,90,100,1.68,Clouds
646,Leh,IN,34.1667,77.5833,264.54,53,0,1.03,Clear
647,Jumla,NP,29.2747,82.1838,280.44,67,0,2.16,Clear
648,Marystown,CA,47.1666,-55.1483,276.94,93,100,4.18,Rain
649,The Pas,CA,53.8251,-101.2541,267.16,93,100,6.17,Snow
650,Kenai,US,60.5544,-151.2583,266.56,92,0,2.57,Clear
651,Cuorgne,IT,45.3895,7.6499,281.3,80,100,0.45,Clouds
652,Lahad Datu,MY,5.0268,118.327,297.55,93,91,1.65,Clouds
653,Kedgwick,CA,47.6446,-67.3434,273.08,97,100,4.07,Snow
654,Hervey Bay,AU,-25.2986,152.8535,296.36,91,100,4.36,Rain
655,Skibbereen,IE,51.55,-9.2667,284.32,83,48,4.68,Clouds
656,Dingle,PH,10.9995,122.6711,298.59,90,100,3.46,Clouds
657,Libres,MX,19.4667,-97.6833,286.95,67,14,0.26,Clouds
658,Gunjur,GM,13.2019,-16.7339,306.19,27,0,1.54,Clear
659,Guerrero Negro,MX,27.9769,-114.0611,287.97,82,71,2.94,Clouds
660,Pietarsaari,FI,63.65,22.6833,273.22,92,100,4.23,Clouds
661,Cabedelo,BR,-6.9811,-34.8339,303.52,62,68,4.17,Clouds
662,Samur,RU,41.8253,48.486,281.71,84,100,4.49,Clouds
663,Dicabisagan,PH,17.0818,122.4157,299.31,86,16,0.64,Clouds
664,La Tebaida,CO,4.4527,-75.7875,294.02,80,100,1.36,Clouds
665,Malatya,TR,38.5,38.0,282.18,66,75,0.0,Clouds
666,Antsohihy,MG,-14.8796,47.9875,303.27,54,4,5.2,Clear
667,Voskresenskoye,RU,56.8381,45.4317,260.89,98,47,1.86,Clouds
668,Kerrville,US,30.0474,-99.1403,285.34,93,0,0.0,Clear
669,Takoradi,GH,4.8845,-1.7554,301.86,68,74,3.71,Rain
670,Maceio,BR,-9.6658,-35.7353,303.84,62,75,5.14,Clouds
671,Lac Du Bonnet,CA,50.2536,-96.0612,271.83,89,100,6.09,Snow
672,La Chapelle-Sur-Erdre,FR,47.2958,-1.5531,284.92,73,75,3.09,Clouds
673,Kungurtug,RU,50.5994,97.5228,244.56,97,99,0.18,Clouds
674,Kaeo,NZ,-35.1,173.7833,283.89,92,15,1.09,Clouds
675,Te Anau,NZ,-45.4167,167.7167,281.81,95,100,1.26,Clouds
676,Tornio,FI,65.8481,24.1466,272.16,93,100,4.48,Clouds
677,Porto Velho,BR,-8.7619,-63.9039,302.18,74,75,3.09,Clouds
678,Marsaxlokk,MT,35.8419,14.5431,290.97,67,40,4.12,Clouds
679,Jiuquan,CN,39.7432,98.5174,261.06,24,100,2.61,Clouds
680,Puerto Escondido,MX,15.85,-97.0667,296.61,83,40,2.57,Clouds
681,Boyolangu,ID,-8.1181,111.8935,297.71,92,100,1.28,Clouds
682,Meulaboh,ID,4.1363,96.1285,299.52,78,100,1.18,Rain
683,Ust-Ishim,RU,57.6935,71.1665,251.44,92,75,2.18,Clouds
684,Nanchong,CN,30.7951,106.0847,287.9,60,100,5.49,Clouds
685,Porkhov,RU,57.765,29.5561,270.73,96,100,2.62,Clouds
